gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
2,500,512,20,100,0,0.5,0,Cover_Type,0.002655555555555559,0.002000240026655903,0.008502262497843733,0.0002880156403301838,0.019466666666666688,0.008666666666666711,0.20864777787685418
2,500,512,20,101,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,101,0,0.5,0,Elevation,0.0003194360523665227,0.0023548895244790468,0.003385021060806271,4.573314514929046e-05,1.071133333333333,0.0029000000000000137,0.9995716277407082
2,500,512,20,101,0,0.5,0,Aspect,0.0006985185185184959,0.004358549182308575,0.004255345040706702,7.237895880752828e-05,0.6225999999999995,0.004066666666666663,0.9643182124320651
2,500,512,20,101,0,0.5,0,Slope,0.001855191256830597,0.0054960893822885775,0.0056880106129547255,0.00012811342701978597,0.11330000000000005,0.006366666666666632,0.5751585566503634
2,500,512,20,101,0,0.5,0,Horizontal_Distance_To_Hydrology,0.002041995532390174,0.004705047609496742,0.00625900659890393,0.00015635110652370709,2.7938000000000036,0.007933333333333348,0.30008460527436776
2,500,512,20,101,0,0.5,0,Vertical_Distance_To_Hydrology,9.304761904762213e-05,0.0006655880329417371,0.0035254744351840435,4.909560430568847e-05,0.10646666666666593,0.0023666666666666697,0.9999958647405901
2,500,512,20,101,0,0.5,0,Horizontal_Distance_To_Roadways,0.00026935974895793456,0.0029666032335780097,0.0022789748975544015,2.0810992266145978e-05,5.462300000000002,0.0015666666666666607,0.9999999999999424
2,500,512,20,101,0,0.5,0,Hillshade_9am,2.1391076115524296e-05,0.0010628404150127666,0.0018461312695664245,1.3689595196900511e-05,0.029099999999999907,0.0007333333333333636,1.0
2,500,512,20,101,0,0.5,0,Hillshade_Noon,0.0006088172043011156,0.00293966555291473,0.0025651576221157237,2.6271549041378e-05,0.09456666666666673,0.002599999999999991,0.9999548424898173
2,500,512,20,101,0,0.5,0,Hillshade_3pm,0.0010348118279569604,0.006983433425240451,0.004794443939267795,9.045055995459493e-05,0.26423333333333343,0.0029000000000000137,0.9995716277407082
2,500,512,20,101,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0022692736651331587,0.0012884755294332246,0.003983193422460678,6.345438049601391e-05,16.680766666666667,0.004966666666666675,0.8512612216223295
2,500,512,20,101,0,0.5,0,Cover_Type,0.003072222222222217,0.000899167033966762,0.0076962144926272956,0.00023631799131027635,0.02003333333333321,0.008499999999999952,0.22729713175850463
2,500,512,20,102,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,102,0,0.5,0,Elevation,0.0008497985901308911,0.004152852351408617,0.004643299054409343,8.597137540521502e-05,1.987899999999999,0.0043000000000000815,0.9431762240216779
2,500,512,20,102,0,0.5,0,Aspect,0.0011922222222221675,0.004229100444357782,0.0047122957689317594,8.876840642307526e-05,0.6886666666666664,0.004933333333333345,0.8568342666504227
2,500,512,20,102,0,0.5,0,Slope,0.0019737704918032796,0.005591874829559383,0.005885689018790826,0.00013809991137748922,0.12113333333333356,0.00663333333333338,0.5219083427374909
2,500,512,20,102,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001976073467361622,0.00046125143104188467,0.007077513357962758,0.00019995411877203712,2.7908000000000004,0.00886666666666669,0.18784573570047736
2,500,512,20,102,0,0.5,0,Vertical_Distance_To_Hydrology,2.514285714285945e-05,0.0014550327996388055,0.003861104509925565,5.9342730871220575e-05,0.18526666666666786,0.0017666666666666664,0.9999999999428206
2,500,512,20,102,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005253805442368251,0.0016875435573034242,0.0018951346973910047,1.436529679601177e-05,4.413333333333331,0.0015333333333333865,0.9999999999999861
2,500,512,20,102,0,0.5,0,Hillshade_9am,1.3123359580488145e-07,0.0013169073540131053,0.0019253592450173686,1.5179424371465987e-05,0.03290000000000021,0.0006666666666666488,1.0
2,500,512,20,102,0,0.5,0,Hillshade_Noon,0.00013655913978489537,0.0008113094783721535,0.00298082413222749,3.5638557500058244e-05,0.04589999999999956,0.0014333333333333975,0.9999999999999999
2,500,512,20,102,0,0.5,0,Hillshade_3pm,0.0010202956989246788,0.007135771465019263,0.004504487817193878,7.990838321580842e-05,0.2533000000000004,0.002599999999999991,0.9999548424898173
2,500,512,20,102,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0024861916713144008,0.0003468503700954488,0.0048305202196081845,9.309705943634999e-05,18.7421,0.00553333333333339,0.7457728958343022
2,500,512,20,102,0,0.5,0,Cover_Type,0.0026277777777778213,0.000606961236560007,0.006428274527067085,0.00016492197621575304,0.018366666666666726,0.006900000000000017,0.470756819209987
2,500,512,20,103,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,103,0,0.5,0,Elevation,0.0008450990265188993,0.0024609655723763354,0.00475413976277246,9.024061547608317e-05,1.9562999999999993,0.004266666666666752,0.9465643279205197
2,500,512,20,103,0,0.5,0,Aspect,0.0012592592592592193,0.00450345699710416,0.005142086795141365,0.00010565410145740457,0.742133333333333,0.005266666666666697,0.7975862725663115
2,500,512,20,103,0,0.5,0,Slope,0.001998360655737707,0.006412805343309222,0.006038222004597515,0.00014505244036961844,0.12196666666666647,0.007000000000000006,0.4522306396131661
2,500,512,20,103,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0020684288905435506,0.004783555553350136,0.006534789871220609,0.00017042852593084846,2.800700000000001,0.008299999999999974,0.25130590785428875
2,500,512,20,103,0,0.5,0,Vertical_Distance_To_Hydrology,2.166666666666523e-05,0.0008315105716256371,0.003816444377957636,5.841354740527202e-05,0.11063333333333371,0.002166666666666678,0.9999997241338531
2,500,512,20,103,0,0.5,0,Horizontal_Distance_To_Roadways,0.0006845065804880775,0.0031604104277102845,0.0023983900755897166,2.3023000734961567e-05,6.4225666666666665,0.0021333333333333204,0.9999998373028317
2,500,512,20,103,0,0.5,0,Hillshade_9am,2.1916010498631923e-05,0.00010589314988134296,0.001990167500826147,1.5978130461977615e-05,0.035966666666666494,0.0008333333333333526,1.0
2,500,512,20,103,0,0.5,0,Hillshade_Noon,0.00016365591397842646,0.0023905103060760154,0.0028101235099968263,3.171132177180817e-05,0.047633333333333056,0.0015333333333332755,0.9999999999999861
2,500,512,20,103,0,0.5,0,Hillshade_3pm,0.0010799731182795503,0.009894596188422361,0.00578864774443841,0.00013021927423250652,0.2697666666666665,0.0027666666666666673,0.9998271050088235
2,500,512,20,103,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0019070728193689797,0.00048184610678156435,0.003545590272034889,5.028766191850058e-05,13.981833333333334,0.003933333333333344,0.9737460203154992
2,500,512,20,103,0,0.5,0,Cover_Type,0.00275000000000003,0.0007197343858860401,0.006902777342310471,0.00019008295139437414,0.019166666666666665,0.0073666666666666325,0.3877973119368354
2,500,512,20,104,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,104,0,0.5,0,Elevation,0.0005638133601880376,0.0024331471045359976,0.0033808681502983198,4.5647109124231724e-05,1.3984666666666665,0.003166666666666651,0.9981312339302143
2,500,512,20,104,0,0.5,0,Aspect,0.0007941666666666612,0.003963185819770085,0.004380903988877106,7.668552491331011e-05,0.5934999999999995,0.004633333333333323,0.902687650904477
2,500,512,20,104,0,0.5,0,Slope,0.001999453551912548,0.004869814220995455,0.005836607149665866,0.00013598386149826303,0.1219666666666666,0.007633333333333381,0.34466512283720396
2,500,512,20,104,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0018201787043931534,0.0007762661992207344,0.0065930320487174055,0.00017373001219913767,2.5149000000000012,0.008466666666666678,0.23117386873789048
2,500,512,20,104,0,0.5,0,Vertical_Distance_To_Hydrology,8.699999999999518e-05,0.0010167643511458614,0.005275713232965214,0.00011119460926040387,0.24210000000000037,0.003433333333333344,0.9942043042972815
2,500,512,20,104,0,0.5,0,Horizontal_Distance_To_Roadways,0.0009648915741651877,0.0016312638172889021,0.0020053713542770887,1.61113007726665e-05,6.867133333333336,0.0018666666666666831,0.9999999991953934
2,500,512,20,104,0,0.5,0,Hillshade_9am,2.755905511812993e-05,0.00096947345064189,0.002334004561537228,2.192921990936673e-05,0.03779999999999997,0.0008999999999999009,1.0
2,500,512,20,104,0,0.5,0,Hillshade_Noon,0.00012344086021511753,7.105236282445551e-05,0.00293896072255467,3.525380997782382e-05,0.03379999999999963,0.0015333333333333588,0.9999999999999861
2,500,512,20,104,0,0.5,0,Hillshade_3pm,0.001030779569892425,0.007269855268033441,0.00424807385209187,7.113791264843414e-05,0.2587666666666665,0.0030000000000000027,0.999219277209437
2,500,512,20,104,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0026972117663460137,0.0009153615416559014,0.004348588429648101,7.561872960982036e-05,19.8351,0.005033333333333334,0.8398602633843764
2,500,512,20,104,0,0.5,0,Cover_Type,0.0032000000000000175,0.00032948895311029453,0.0085359055005896,0.0002904688615406583,0.021733333333333438,0.009233333333333316,0.1539528344602511
2,500,512,20,105,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,105,0,0.5,0,Elevation,0.0009358173883852321,0.002482890107376048,0.003641146079342854,5.289756948571308e-05,1.8658666666666655,0.0036333333333332662,0.9885185491616562
2,500,512,20,105,0,0.5,0,Aspect,0.0012624999999999887,0.004389740121230195,0.0052198945846164335,0.00010885391658945983,0.7385000000000003,0.005366666666666686,0.7785188817028761
2,500,512,20,105,0,0.5,0,Slope,0.0017158469945355195,0.003846114504797836,0.00586908694555321,0.00013727269472203364,0.10540000000000023,0.006833333333333247,0.48331564326017484
2,500,512,20,105,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0019553735418217973,0.0029877576869995403,0.006097479269182864,0.0001485400781755569,2.648399999999998,0.007966666666666677,0.2953915226869236
2,500,512,20,105,0,0.5,0,Vertical_Distance_To_Hydrology,6.257142857142486e-05,0.002471314982065841,0.004522335880237615,8.196540376658926e-05,0.15386666666666765,0.002700000000000001,0.9998958088966983
2,500,512,20,105,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008490515666713458,0.0027330323246122666,0.0026005336796160695,2.7069517082261325e-05,6.074700000000002,0.002366666666666739,0.9999958647405901
2,500,512,20,105,0,0.5,0,Hillshade_9am,2.2572178477656333e-05,0.0005093352850214949,0.0016506123357838776,1.0943953292802397e-05,0.028733333333333437,0.0008333333333333526,1.0
2,500,512,20,105,0,0.5,0,Hillshade_Noon,0.00011311827956979693,0.0008531421784407955,0.0027703358641690506,3.079780360126753e-05,0.04206666666666624,0.0012666666666666382,1.0
2,500,512,20,105,0,0.5,0,Hillshade_3pm,0.0008559139784946153,0.004837575843658519,0.003422222539318073,4.6730292226395915e-05,0.2158000000000001,0.0025000000000000022,0.9999823788265192
2,500,512,20,105,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0013911228852946616,0.00042590543254118963,0.002874209523090469,3.301197874015767e-05,10.61746666666667,0.0030999999999999917,0.9986586949507834
2,500,512,20,105,0,0.5,0,Cover_Type,0.0020055555555555937,0.0014856251623084583,0.007419657450864129,0.00021954231115004202,0.015499999999999903,0.007099999999999995,0.43409784448582966
2,500,512,20,106,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,106,0,0.5,0,Elevation,0.0003339375629405643,0.003103801686062158,0.0038006511126995484,5.772366969680405e-05,1.4232666666666671,0.0036333333333332662,0.9885185491616562
2,500,512,20,106,0,0.5,0,Aspect,0.0014136111111110634,0.004265220278235932,0.005224875589464074,0.00010910395812763115,0.7420333333333337,0.0057333333333333125,0.7053303133152717
2,500,512,20,106,0,0.5,0,Slope,0.0018136612021857782,0.006754308669878885,0.005523482880312968,0.00012132480695577922,0.11063333333333396,0.00649999999999995,0.5483118925821571
2,500,512,20,106,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0019328121121866438,0.0036758350904968038,0.006160862029253718,0.00015155382718356938,2.599899999999999,0.008266666666666644,0.2554835659038749
2,500,512,20,106,0,0.5,0,Vertical_Distance_To_Hydrology,4.890476190476128e-05,0.002783970202945932,0.003916306939113121,6.105989391766809e-05,0.16630000000000067,0.0030000000000000027,0.999219277209437
2,500,512,20,106,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008330288979438929,0.0030730986254122717,0.0023628445609784688,2.237555676493992e-05,6.163066666666667,0.0020999999999999908,0.999999906481705
2,500,512,20,106,0,0.5,0,Hillshade_9am,3.858267716540428e-05,0.0018851201909018801,0.002274294145590728,2.0798596239902638e-05,0.039999999999999716,0.0009000000000000119,1.0
2,500,512,20,106,0,0.5,0,Hillshade_Noon,0.0002507526881719323,0.00010575485960449193,0.00232890019194775,2.171763248121403e-05,0.0464666666666661,0.0016333333333333755,0.9999999999992356
2,500,512,20,106,0,0.5,0,Hillshade_3pm,0.0010173387096773835,0.006451966666489621,0.004321378601905328,7.361190806651167e-05,0.2531,0.0027666666666666395,0.9998271050088235
2,500,512,20,106,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0017948742971327686,0.0002114132178371129,0.003299192903996273,4.354683114063963e-05,13.438233333333336,0.0037666666666666404,0.9829826945143147
2,500,512,20,106,0,0.5,0,Cover_Type,0.002861111111111129,0.0007524283070963934,0.0076475851813879265,0.00023301661186543392,0.018966666666666687,0.008199999999999985,0.26399173945346344
2,500,512,20,107,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,107,0,0.5,0,Elevation,0.000721064115474843,0.004826669202623243,0.004493192796990082,8.056141469512701e-05,2.004766666666667,0.003966666666666674,0.971564627900459
2,500,512,20,107,0,0.5,0,Aspect,0.000748703703703689,0.0043656726918224675,0.004463058443194522,7.962207575252343e-05,0.6319333333333339,0.004433333333333345,0.9284035935433971
2,500,512,20,107,0,0.5,0,Slope,0.0018081967213114546,0.004281501170565145,0.0055784937053931696,0.00012417317973182384,0.11056666666666684,0.006900000000000017,0.470756819209987
2,500,512,20,107,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0021008190618019445,0.0028710293453948427,0.006858548030887318,0.00018801040690467576,2.8324666666666665,0.009300000000000086,0.14835119922903528
2,500,512,20,107,0,0.5,0,Vertical_Distance_To_Hydrology,5.2666666666669115e-05,0.003256552566376596,0.003988029428371315,6.33492512328205e-05,0.1852000000000009,0.002433333333333343,0.9999912003139422
2,500,512,20,107,0,0.5,0,Horizontal_Distance_To_Roadways,0.000995339796730868,0.0035389020512699124,0.0034569554422573885,4.784619691972893e-05,7.723900000000004,0.002566666666666717,0.9999665868615683
2,500,512,20,107,0,0.5,0,Hillshade_9am,9.146981627298116e-05,0.0014050167314855326,0.002231209285929299,1.9593583569618752e-05,0.04623333333333329,0.0008666666666666822,1.0
2,500,512,20,107,0,0.5,0,Hillshade_Noon,0.0002283870967742572,0.001410313718206897,0.0022157587292653937,1.967591684271132e-05,0.049933333333332844,0.0015333333333333865,0.9999999999999861
2,500,512,20,107,0,0.5,0,Hillshade_3pm,0.0009958333333332711,0.00734668802082745,0.004537311018286539,8.098894203891604e-05,0.25263333333333354,0.0029000000000000137,0.9995716277407082
2,500,512,20,107,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002484437009154735,0.0006008378230236449,0.004462541833811197,7.961132447888772e-05,18.504600000000003,0.005066666666666664,0.8340380705476901
2,500,512,20,107,0,0.5,0,Cover_Type,0.0025944444444444916,0.0011465147124568933,0.007424740333629771,0.00021990406586445984,0.018833333333333313,0.0076666666666667105,0.33950392754050407
2,500,512,20,108,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,108,0,0.5,0,Elevation,0.0010260993622020697,0.002565160968483312,0.004434952193526228,7.859334106013156e-05,2.1514999999999977,0.0044000000000000705,0.9322785036107363
2,500,512,20,108,0,0.5,0,Aspect,0.000798148148148117,0.004130429064889853,0.004707389205021806,8.853319561677506e-05,0.6273333333333325,0.004666666666666652,0.8980050017105146
2,500,512,20,108,0,0.5,0,Slope,0.0017557377049180179,0.003533676788125463,0.005184605392993306,0.00010742726810190716,0.10790000000000016,0.006066666666666665,0.6366550396313313
2,500,512,20,108,0,0.5,0,Horizontal_Distance_To_Hydrology,0.002058798709357171,0.0026989929422245487,0.006676090906219331,0.00017818121748065674,2.882166666666666,0.0077666666666666995,0.3243313765800392
2,500,512,20,108,0,0.5,0,Vertical_Distance_To_Hydrology,5.999999999996167e-06,0.0024125617866742354,0.004703461313391852,8.794294212684424e-05,0.14786666666666776,0.002699999999999994,0.9998958088966983
2,500,512,20,108,0,0.5,0,Horizontal_Distance_To_Roadways,0.0013380356891949119,0.004063404026653642,0.0030111549755947723,3.6324625034662116e-05,9.637466666666674,0.0028000000000000247,0.9997803397841435
2,500,512,20,108,0,0.5,0,Hillshade_9am,4.4619422572540725e-06,4.444784914529729e-05,0.0019172274375546762,1.4297896249982699e-05,0.025999999999999596,0.0007333333333332526,1.0
2,500,512,20,108,0,0.5,0,Hillshade_Noon,0.0004722580645160369,0.0008517491566762438,0.003212364565614088,4.138762612495474e-05,0.08333333333333312,0.002266666666666667,0.999998830138968
2,500,512,20,108,0,0.5,0,Hillshade_3pm,0.00116666666666666,0.009301660376941776,0.005597296023697652,0.00012247676731929187,0.30086666666666684,0.0029333333333333433,0.9994730360597285
2,500,512,20,108,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.001731967098842901,0.0005767655435438393,0.003742585626533071,5.598398334633169e-05,13.241600000000005,0.0041000000000001036,0.9616640472856544
2,500,512,20,108,0,0.5,0,Cover_Type,0.003183333333333316,3.224349891981505e-05,0.00803163869568472,0.00025716195608788535,0.021500000000000047,0.008666666666666711,0.20864777787685418
2,500,512,20,109,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,500,512,20,109,0,0.5,0,Elevation,0.0007526351124538986,0.0027221140150291857,0.003308205817405259,4.3727894436567295e-05,1.534266666666667,0.003933333333333344,0.9737460203154992
2,500,512,20,109,0,0.5,0,Aspect,0.0005067592592592657,0.005038422582315703,0.004764788560773615,9.065009946759422e-05,0.6933666666666666,0.004233333333333311,0.9498295990290656
2,500,512,20,109,0,0.5,0,Slope,0.0017158469945355195,0.00622305571506197,0.005420376586475335,0.00011732180023155716,0.10593333333333378,0.005700000000000038,0.7121342356781212
2,500,512,20,109,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001529362124596674,0.0033738900706386994,0.005137166853543982,0.00010529568877110333,2.0615999999999994,0.006000000000000005,0.6504243985393858
2,500,512,20,109,0,0.5,0,Vertical_Distance_To_Hydrology,0.00014057142857142578,0.003938377559125105,0.0041138648340352,6.725609666802396e-05,0.19333333333333402,0.0023666666666666697,0.9999958647405901
2,500,512,20,109,0,0.5,0,Horizontal_Distance_To_Roadways,0.0012244297690974912,0.00371239798207222,0.003092247750224457,3.8359792481190543e-05,8.9656,0.0025333333333333874,0.9999755780091605
2,500,512,20,109,0,0.5,0,Hillshade_9am,2.2047244094436806e-05,0.0010463402876955813,0.001706961698474799,1.1665520405053283e-05,0.03659999999999955,0.0009333333333333416,1.0
2,500,512,20,109,0,0.5,0,Hillshade_Noon,0.0005247311827956985,0.0002983235232134369,0.003244150175161569,4.21456757353082e-05,0.08906666666666643,0.0020000000000000018,0.9999999850411856
2,500,512,20,109,0,0.5,0,Hillshade_3pm,0.0009559139784946115,0.007688403572639633,0.004759113224111782,8.858070173775548e-05,0.23939999999999986,0.0029333333333333433,0.9994730360597285
2,500,512,20,109,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002383331009805291,0.0019431808829081258,0.004241194573564745,7.194672974862895e-05,17.69543333333334,0.005066666666666664,0.8340380705476901
2,500,512,20,109,0,0.5,0,Cover_Type,0.0032166666666667196,0.0009005440108058581,0.008154594622139211,0.00026509663033958525,0.02210000000000001,0.0087666666666667,0.19803537031052443
4,300,64,20,100,0,0.25,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,64,20,100,0,0.25,0,Elevation,0.00011609600537090554,0.0003473048036848264,0.0016794908334277067,1.1268329815775097e-05,0.4080333333333337,0.0008333333333333526,1.0
4,300,64,20,100,0,0.25,0,Aspect,0.0007313888888888521,0.0022161396746362303,0.0028213209973208544,3.179319484467112e-05,0.40843333333333426,0.0027000000000000357,0.9998958088966982
4,300,64,20,100,0,0.25,0,Slope,0.0010486338797814035,0.003275138294001119,0.00369357145429988,5.45742264078448e-05,0.06423333333333364,0.0038333333333333552,0.9796131116122975
4,300,64,20,100,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008965003723008248,0.0007320181996044888,0.003171965158986032,4.030544090526779e-05,1.2844666666666693,0.0037333333333333663,0.9845126482949527
4,300,64,20,100,0,0.25,0,Vertical_Distance_To_Hydrology,0.00011957142857142905,0.002527627897709318,0.002429997660867184,2.357159953498183e-05,0.12283333333333467,0.0010000000000000009,1.0
4,300,64,20,100,0,0.25,0,Horizontal_Distance_To_Roadways,0.0002963514589480645,0.0019211708439710203,0.0017243028857717552,1.1891129296657997e-05,2.9914000000000005,0.0014333333333333975,0.9999999999999999
4,300,64,20,100,0,0.25,0,Hillshade_9am,2.0341207349085242e-05,0.0009450189757134718,0.0020645760176727208,1.7563082738338873e-05,0.02050000000000017,0.00046666666666661527,1.0
4,300,64,20,100,0,0.25,0,Hillshade_Noon,0.00015677419354827386,0.0012612130733306002,0.001624755330901706,1.0611093723297051e-05,0.032633333333332945,0.0012666666666667492,1.0
4,300,64,20,100,0,0.25,0,Hillshade_3pm,0.0006615591397849039,0.005783421385002613,0.0035428504933343024,4.935870249408513e-05,0.16660000000000014,0.0015999999999999903,0.9999999999997814
4,300,64,20,100,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0013303545703796835,0.0005631087659458918,0.002191702855414873,1.9201205266443503e-05,9.793500000000003,0.002666666666666706,0.9999203029036728
4,300,64,20,100,0,0.25,0,Cover_Type,0.0018166666666666516,1.4611121787103646e-06,0.004456151770102313,7.929051148900619e-05,0.011833333333333362,0.005033333333333334,0.8398602633843764
4,300,64,20,101,0,0.25,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,64,20,101,0,0.25,0,Elevation,0.0003523497818059512,0.0013483485494003463,0.0023205784578304973,2.14751600382669e-05,0.7928333333333322,0.0017000000000000348,0.9999999999924895
4,300,64,20,101,0,0.25,0,Aspect,0.00033537037037037167,0.0025803135972984,0.002789115730625953,3.1066456180601544e-05,0.3891999999999993,0.002266666666666639,0.999998830138968
4,300,64,20,101,0,0.25,0,Slope,0.0011437158469945296,0.0037108257523058787,0.0034600293665288575,4.7799106099940094e-05,0.07030000000000047,0.004066666666666663,0.9643182124320651
4,300,64,20,101,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0010376272027798387,0.0019276032814607618,0.003666716834931545,5.377374285198072e-05,1.4355999999999975,0.004233333333333311,0.9498295990290656
4,300,64,20,101,0,0.25,0,Vertical_Distance_To_Hydrology,1.2857142857143345e-05,0.0004951730672464115,0.0015778021182471195,9.945935408963982e-06,0.06346666666666613,0.0010666666666666602,1.0
4,300,64,20,101,0,0.25,0,Horizontal_Distance_To_Roadways,0.00028441759168192944,0.001414893021444311,0.0010928469793321152,4.779821620512273e-06,2.9001333333333337,0.0010000000000000009,1.0
4,300,64,20,101,0,0.25,0,Hillshade_9am,4.63254593175566e-05,0.0007652395365256298,0.0011630473748919846,5.4108920556822425e-06,0.023766666666666617,0.0004666666666666708,1.0
4,300,64,20,101,0,0.25,0,Hillshade_Noon,0.0001432258064516,0.000141895224251458,0.0013182821104143559,6.966963193596117e-06,0.02579999999999965,0.0009333333333333416,1.0
4,300,64,20,101,0,0.25,0,Hillshade_3pm,0.0005299731182795142,0.003972404202950678,0.0027375398221295465,2.9789454802219792e-05,0.14003333333333298,0.0018666666666666831,0.9999999991953934
4,300,64,20,101,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0011127236395743513,0.0003744418174126425,0.001932115098531488,1.4933819459380236e-05,8.107166666666668,0.0023000000000000798,0.999998184349669
4,300,64,20,101,0,0.25,0,Cover_Type,0.001988888888888892,0.0007544240222759418,0.005256065480402191,0.00011026664473507404,0.013266666666666593,0.005566666666666609,0.7391051534209527
4,300,64,20,102,0,0.25,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,64,20,102,0,0.25,0,Elevation,0.0001563779791875859,0.002235984352998015,0.002067117850243555,1.7074370830727026e-05,0.8556333333333331,0.0018000000000000238,0.9999999998549512
4,300,64,20,102,0,0.25,0,Aspect,0.0005386111111110697,0.0025558959381946516,0.0030178483537871012,3.6357097333772496e-05,0.42203333333333315,0.002633333333333321,0.9999396763282764
4,300,64,20,102,0,0.25,0,Slope,0.001113661202185779,0.0033718998891887446,0.003400273560825939,4.6092872465052005e-05,0.06800000000000025,0.004133333333333322,0.958888753063979
4,300,64,20,102,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008632911392405102,0.00024372716538519442,0.0035021686310697485,4.90021361194606e-05,1.2196000000000002,0.004400000000000015,0.9322785036107425
4,300,64,20,102,0,0.25,0,Vertical_Distance_To_Hydrology,0.00010547619047618996,0.0018262728998728187,0.0024615407555129737,2.3677652586874994e-05,0.09863333333333377,0.0013999999999999568,1.0
4,300,64,20,102,0,0.25,0,Horizontal_Distance_To_Roadways,0.00037309727881601815,0.0016770046320957427,0.0016585030067682047,1.0998357576066456e-05,3.500400000000005,0.0013333333333334085,1.0
4,300,64,20,102,0,0.25,0,Hillshade_9am,1.7979002624709276e-05,1.0119708575091711e-05,0.0015592768322153314,9.65899961369239e-06,0.020099999999999892,0.0003666666666666818,1.0
4,300,64,20,102,0,0.25,0,Hillshade_Noon,7.333333333338399e-05,4.026677450484508e-05,0.0016877094941051285,1.1415953133430198e-05,0.026699999999999502,0.0008666666666666822,1.0
4,300,64,20,102,0,0.25,0,Hillshade_3pm,0.0005283602150537688,0.00451893448635601,0.002324965249088092,2.14437042197314e-05,0.13509999999999983,0.001433333333333342,0.9999999999999999
4,300,64,20,102,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0008327616657371455,0.0003638137332267758,0.0020526865593439515,1.6846656990181782e-05,6.67636666666667,0.0020000000000000018,0.9999999850411856
4,300,64,20,102,0,0.25,0,Cover_Type,0.0025055555555555387,0.00047414417150580697,0.006264900413531348,0.00015661722962577625,0.017633333333333362,0.006599999999999939,0.5284628398482507
4,300,64,20,103,0,0.25,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,300,64,20,103,0,0.25,0,Elevation,0.0003299932863375608,0.0019113664152937827,0.002584654934566997,2.6717481633323883e-05,0.9904999999999997,0.00226666666666675,0.999998830138968
4,300,64,20,103,0,0.25,0,Aspect,0.000685648148148093,0.00170148514739371,0.0022685141944012474,2.0570571539206507e-05,0.3250333333333333,0.002433333333333343,0.9999912003139422
4,300,64,20,103,0,0.25,0,Slope,0.0009989071038251284,0.0020947805888048014,0.003099084959003573,3.8371102161364196e-05,0.06100000000000029,0.003766666666666585,0.9829826945143174
4,300,64,20,103,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009357905187391391,0.0003831857296624465,0.003407196506801657,4.641827561183028e-05,1.3159666666666632,0.003933333333333344,0.9737460203154992
4,300,64,20,103,0,0.25,0,Vertical_Distance_To_Hydrology,0.00013566666666666347,0.0037094267068847357,0.0023427316974755272,2.267863766972835e-05,0.11076666666666593,0.0012999999999999678,1.0
4,300,64,20,103,0,0.25,0,Horizontal_Distance_To_Roadways,0.0004888482975036203,0.0027747250676809212,0.0022612563376064763,2.044985712812306e-05,5.955733333333338,0.0018000000000000238,0.9999999998549512
