gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,accuracy,Horizontal_Distance_To_Hydrology-Vertical_Distance_To_Hydrology,Elevation-Horizontal_Distance_To_Roadways,Aspect-Hillshade_9am,Slope-Hillshade_Noon,Aspect-Hillshade_3pm,Hillshade_9am-Hillshade_3pm
32,500,256,20,101,0,0.03125,0,0.002872727272727273,0.0010508650402258491,0.00015164397585879907,0.00035105774220286297,0.0016943930873008976,0.00031982917340666234,0.0005087313100160148
32,500,256,20,102,0,0.03125,0,0.0026363636363636363,0.0003865392855627538,0.0012199492236258205,0.00043015052547881906,0.0009234247727165196,0.0008288020996043737,0.0006818620214828944
32,500,256,20,103,0,0.03125,0,0.0028363636363636364,0.0003693609045042946,0.0005510799004457269,9.796678414285533e-06,0.0001908682407044801,6.071610717750866e-05,0.00017540464758849595
32,500,256,20,104,0,0.03125,0,0.0026424242424242426,0.002103751422670553,0.0001222673471062248,0.0002542309039126427,0.0007588808160052041,7.433746899069328e-05,0.00012003413083754938
32,500,256,20,105,0,0.03125,0,0.002681818181818182,0.0032225856312227395,0.0005794680458220924,0.00023718427508438776,0.0008572067891203365,9.483744754025112e-06,0.000277685716341295
32,500,256,20,106,0,0.03125,0,0.002703030303030303,0.0023738989879697244,0.0007006547504180651,0.0003352721359157963,0.0006822221704398771,0.0012326429344690377,0.0009407040975447277
32,500,256,20,107,0,0.03125,0,0.002606060606060606,0.0002961026310291831,0.00030571705263234434,0.00017531059105989515,0.0005695151923430488,0.0001898778157898602,0.00014488876155305396
32,500,256,20,108,0,0.03125,0,0.0026787878787878786,0.0017210089582194918,0.0005909580312251838,0.00018104882620174903,0.00057521863005754,0.0001824138910384553,0.0002844144273856161
32,500,256,20,109,0,0.03125,0,0.0027606060606060606,0.0004251256025624193,0.0006638023569773092,0.0002575464408411631,0.0004450111472590195,3.2445476867428915e-06,4.7530746272202496e-06
32,500,512,20,100,0,0.03125,0,0.00263030303030303,0.000903674182702241,8.393289207407604e-05,0.0004909076606303399,0.0006915258400023057,0.00035120812947976484,7.424873593160468e-05
32,500,512,20,101,0,0.03125,0,0.0028424242424242422,0.0013591345863367807,1.6103765426628867e-05,0.00032937096329800115,0.0019323054960048618,0.0003192550415870273,0.00032478360453283794
32,500,512,20,102,0,0.03125,0,0.002587878787878788,0.00044933432605679974,0.0010648712473979437,0.0006069326278236996,0.0009509962290285847,0.0007141520806357979,0.00035945141778197004
32,500,512,20,103,0,0.03125,0,0.0028242424242424244,3.1592249636326074e-05,0.00016355114740297606,0.00022648389455422248,0.0010632286623795254,0.00016758882664292727,6.131768054457825e-05
32,500,512,20,104,0,0.03125,0,0.0026121212121212123,0.0019045723056716997,0.00012869875725643668,0.0002861269653383579,0.0008049233912150872,1.4943014075411657e-05,0.00010521725286170006
32,500,512,20,105,0,0.03125,0,0.002696969696969697,0.0031507143354683265,0.0005649142521998918,0.0003673710768312206,0.00041139929106581686,0.00037951812660748087,0.00023944801474206427
32,500,512,20,106,0,0.03125,0,0.002715151515151515,0.0020964925006428676,0.0013205748542735522,5.293505226317674e-05,0.0005922891954384942,0.0009756395525091776,0.0007477032308233905
32,500,512,20,107,0,0.03125,0,0.002621212121212121,0.001410334472315769,0.0003399418268563434,0.000391504650692486,0.00041325862356429287,0.0003621387256324274,3.768150533479175e-05
32,500,512,20,108,0,0.03125,0,0.002690909090909091,0.001467505167734223,0.0005499256543567825,0.00032686178684218886,0.0004128142517101372,0.00010043740136988744,0.00018030375033614983
32,500,512,20,109,0,0.03125,0,0.002778787878787879,4.5167412976621063e-05,0.0004986703964625092,0.00011697769753637271,0.0002346425787993924,0.00029263517195838706,0.00023472946511752455
