gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std
4,500,128,20,100,0,0.25,0,Hillshade_9am,7.454068241471094e-05,0.0016446626612046985
4,500,128,20,100,0,0.25,0,Hillshade_Noon,0.00012344086021511753,0.002230412124043141
4,500,128,20,100,0,0.25,0,Hillshade_3pm,5.309139784939116e-05,0.0004666285086740603
4,500,128,20,100,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.000991351828616566,0.00037799160185974416
4,500,128,20,100,0,0.25,0,Cover_Type,0.0014388888888889155,0.0003813363978066674
4,500,128,20,102,0,0.25,0,Id,0.0,0.0
4,500,128,20,102,0,0.25,0,Elevation,0.00020508559919428504,0.002425716131828719
4,500,128,20,102,0,0.25,0,Aspect,3.944444444441173e-05,0.00015249685867019448
4,500,128,20,102,0,0.25,0,Slope,0.00011748633879781219,0.002227966050655009
4,500,128,20,102,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009823281211218645,0.00279036338928193
4,500,128,20,102,0,0.25,0,Vertical_Distance_To_Hydrology,0.0005166190476190431,0.01145608759389742
4,500,128,20,102,0,0.25,0,Horizontal_Distance_To_Roadways,0.0004516556601564627,0.0015409984913730462
4,500,128,20,102,0,0.25,0,Hillshade_9am,0.00011049868766401759,0.002168707593318015
4,500,128,20,102,0,0.25,0,Hillshade_Noon,0.0001520430107527846,0.0015554270749336262
4,500,128,20,102,0,0.25,0,Hillshade_3pm,2.8763440860138467e-05,0.0007268089533448797
4,500,128,20,102,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0005846811675032923,0.0003602899409486425
4,500,128,20,102,0,0.25,0,Cover_Type,0.001394444444444476,0.00041091910665439824
4,500,128,20,103,0,0.25,0,Id,0.0,0.0
4,500,128,20,103,0,0.25,0,Elevation,0.000464065122524358,0.0018207260443364333
4,500,128,20,103,0,0.25,0,Aspect,0.000150185185185197,0.00010738175039467154
4,500,128,20,103,0,0.25,0,Slope,0.00020437158469945288,0.001479129910521806
4,500,128,20,103,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009676346487962243,0.001050823604659374
4,500,128,20,103,0,0.25,0,Vertical_Distance_To_Hydrology,0.00046461904761905257,0.008003320791464315
4,500,128,20,103,0,0.25,0,Horizontal_Distance_To_Roadways,0.00041473467284906904,0.0020135178789062345
4,500,128,20,103,0,0.25,0,Hillshade_9am,0.00010524934383204612,0.001859430022015675
4,500,128,20,103,0,0.25,0,Hillshade_Noon,0.0001815053763440603,0.0021761093041495296
4,500,128,20,103,0,0.25,0,Hillshade_3pm,2.688172043099991e-06,0.0008135841139569461
4,500,128,20,103,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0013745852502440234,7.593396404344968e-05
4,500,128,20,103,0,0.25,0,Cover_Type,0.001494444444444465,0.0003355627984185985
4,500,128,20,104,0,0.25,0,Id,0.0,0.0
4,500,128,20,104,0,0.25,0,Elevation,0.0001942766028868412,0.002624272114821677
4,500,128,20,104,0,0.25,0,Aspect,1.1574074074063548e-05,3.3480462657474524e-05
4,500,128,20,104,0,0.25,0,Slope,0.00034207650273223916,0.0019492850080294218
4,500,128,20,104,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008426160337552689,0.0004273436284763903
4,500,128,20,104,0,0.25,0,Vertical_Distance_To_Hydrology,0.0005538095238095256,0.012054736614100713
4,500,128,20,104,0,0.25,0,Horizontal_Distance_To_Roadways,0.0006883658845019095,0.0012106254928647157
4,500,128,20,104,0,0.25,0,Hillshade_9am,4.5931758530141955e-05,0.0010495091767504265
4,500,128,20,104,0,0.25,0,Hillshade_Noon,0.00013204301075267076,0.0026373603031592386
4,500,128,20,104,0,0.25,0,Hillshade_3pm,3.077956989246346e-05,0.0009167950351123972
4,500,128,20,104,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.001463492727357228,0.00028635735311904236
4,500,128,20,104,0,0.25,0,Cover_Type,0.0013166666666667066,0.0002597694342594815
4,500,128,20,105,0,0.25,0,Id,0.0,0.0
4,500,128,20,105,0,0.25,0,Elevation,0.000436757301107799,0.0013517932217155498
4,500,128,20,105,0,0.25,0,Aspect,0.00010666666666665492,6.3937976654462e-05
4,500,128,20,105,0,0.25,0,Slope,0.00010218579234971188,0.0003407255664446895
4,500,128,20,105,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008431868950111614,0.002065572034195607
4,500,128,20,105,0,0.25,0,Vertical_Distance_To_Hydrology,0.0004502380952380999,0.011179642216228558
4,500,128,20,105,0,0.25,0,Horizontal_Distance_To_Roadways,0.00017383260737203606,0.0005229662321386442
4,500,128,20,105,0,0.25,0,Hillshade_9am,0.00011561679790029607,0.0018961727482615606
4,500,128,20,105,0,0.25,0,Hillshade_Noon,0.00016387096774187447,0.002274739040790246
4,500,128,20,105,0,0.25,0,Hillshade_3pm,5.5107526881257735e-06,0.0011225677087511798
4,500,128,20,105,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0006579847555308148,0.00030199588244142695
4,500,128,20,105,0,0.25,0,Cover_Type,0.001499999999999983,0.0004117570491260561
4,500,128,20,106,0,0.25,0,Id,0.0,0.0
4,500,128,20,106,0,0.25,0,Elevation,0.00031581067472301235,0.0018615797673801893
4,500,128,20,106,0,0.25,0,Aspect,7.935185185180179e-05,0.00011384906040839718
4,500,128,20,106,0,0.25,0,Slope,0.00019125683060109368,0.0015594086548807334
4,500,128,20,106,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0010806899975179987,0.003927957292890891
4,500,128,20,106,0,0.25,0,Vertical_Distance_To_Hydrology,0.0004755714285714317,0.00825190991855551
4,500,128,20,106,0,0.25,0,Horizontal_Distance_To_Roadways,0.00031591962905717956,0.0016057632007240813
4,500,128,20,106,0,0.25,0,Hillshade_9am,5.590551181108915e-05,0.0016858536583155995
4,500,128,20,106,0,0.25,0,Hillshade_Noon,9.741935483864308e-05,0.0015164693825030096
4,500,128,20,106,0,0.25,0,Hillshade_3pm,4.435483870885777e-06,0.0011968224373405767
4,500,128,20,106,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.000847757795436621,0.0003968060339372357
4,500,128,20,106,0,0.25,0,Cover_Type,0.0017499999999999922,0.0006192282023720383
4,500,128,20,107,0,0.25,0,Id,0.0,0.0
4,500,128,20,107,0,0.25,0,Elevation,0.00029650889560246243,0.00292558108868547
4,500,128,20,107,0,0.25,0,Aspect,0.0002901851851851865,0.0005109445209912016
4,500,128,20,107,0,0.25,0,Slope,6.229508196721353e-05,0.0008660371598248005
4,500,128,20,107,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0011720526185157716,0.0033194708339161195
4,500,128,20,107,0,0.25,0,Vertical_Distance_To_Hydrology,0.00037057142857142774,0.0076117399589095405
4,500,128,20,107,0,0.25,0,Horizontal_Distance_To_Roadways,0.0005116341154981352,0.0014276108364094065
4,500,128,20,107,0,0.25,0,Hillshade_9am,9.934383202105026e-05,0.001374616394508151
4,500,128,20,107,0,0.25,0,Hillshade_Noon,0.00014731182795692862,0.002120356144468426
4,500,128,20,107,0,0.25,0,Hillshade_3pm,2.9569892474099897e-06,0.0007304075129965928
4,500,128,20,107,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0014040382917421739,0.0009580900586540468
4,500,128,20,107,0,0.25,0,Cover_Type,0.0011611111111110943,0.00013785573799528206
4,500,128,20,108,0,0.25,0,Id,0.0,0.0
4,500,128,20,108,0,0.25,0,Elevation,0.0005548338368580636,0.0023528584797613272
4,500,128,20,108,0,0.25,0,Aspect,5.1203703703745554e-05,0.00019518994683404066
4,500,128,20,108,0,0.25,0,Slope,0.00020601092896174413,0.0008648179808497939
4,500,128,20,108,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008918590220898485,0.0018900296122829412
4,500,128,20,108,0,0.25,0,Vertical_Distance_To_Hydrology,0.0006556666666666696,0.01233285917241972
4,500,128,20,108,0,0.25,0,Horizontal_Distance_To_Roadways,0.0006154325324340816,0.002091723104604435
4,500,128,20,108,0,0.25,0,Hillshade_9am,6.535433070870493e-05,0.0011887250467964806
4,500,128,20,108,0,0.25,0,Hillshade_Noon,8.602150537644922e-05,0.0015247457913371554
4,500,128,20,108,0,0.25,0,Hillshade_3pm,3.0241935483843463e-05,0.0006839189985305216
4,500,128,20,108,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0010704633114921912,0.000430225174708951
4,500,128,20,108,0,0.25,0,Cover_Type,0.0021388888888889124,0.0012649775896496974
4,500,128,20,109,0,0.25,0,Id,0.0,0.0
4,500,128,20,109,0,0.25,0,Elevation,0.00042029204431011293,0.0016551414924002126
4,500,128,20,109,0,0.25,0,Aspect,0.0001676851851852253,0.00030991092125276433
4,500,128,20,109,0,0.25,0,Slope,0.00017322404371583155,0.0021437961421563755
4,500,128,20,109,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008283941424671227,0.002783243845470225
4,500,128,20,109,0,0.25,0,Vertical_Distance_To_Hydrology,0.0007614761904761938,0.013150694196282389
4,500,128,20,109,0,0.25,0,Horizontal_Distance_To_Roadways,0.0006625731815840237,0.001264249230806885
4,500,128,20,109,0,0.25,0,Hillshade_9am,1.771653543309951e-05,0.000876271931774998
4,500,128,20,109,0,0.25,0,Hillshade_Noon,9.053763440867383e-05,0.001524304169590895
4,500,128,20,109,0,0.25,0,Hillshade_3pm,5.7258064516196144e-05,0.0012268999078010455
4,500,128,20,109,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0014808215995167078,0.00041387264662064415
4,500,128,20,109,0,0.25,0,Cover_Type,0.0014277777777778056,0.000529531619963445
4,500,256,20,100,0,0.25,0,Id,0.0,0.0
4,500,256,20,100,0,0.25,0,Elevation,0.00022613293051350285,0.0013645107208872292
4,500,256,20,100,0,0.25,0,Aspect,0.0003029629629629148,0.00016853920150929674
4,500,256,20,100,0,0.25,0,Slope,6.939890710382841e-05,0.0002587478187725527
4,500,256,20,100,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0007539836187639553,0.0005639425679875713
4,500,256,20,100,0,0.25,0,Vertical_Distance_To_Hydrology,0.0005456190476190516,0.011895463428481464
4,500,256,20,100,0,0.25,0,Horizontal_Distance_To_Roadways,0.0005019905390848559,0.0015390505596336538
4,500,256,20,100,0,0.25,0,Hillshade_9am,4.396325459318063e-05,0.0015743032142904673
4,500,256,20,100,0,0.25,0,Hillshade_Noon,0.00012795698924734214,0.001896740177263315
4,500,256,20,100,0,0.25,0,Hillshade_3pm,7.258064516129307e-05,0.0003685049287583298
4,500,256,20,100,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0010103536409684576,0.0005542815629360988
4,500,256,20,100,0,0.25,0,Cover_Type,0.0012555555555555653,0.0007843069193089476
4,500,256,20,102,0,0.25,0,Id,0.0,0.0
4,500,256,20,102,0,0.25,0,Elevation,0.00018571668345087678,0.0024489550814614383
4,500,256,20,102,0,0.25,0,Aspect,5.462962962986416e-06,0.00017024568370511408
4,500,256,20,102,0,0.25,0,Slope,4.480874316940125e-05,0.0013284938276987926
4,500,256,20,102,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008323405311491607,0.0014429643579807589
4,500,256,20,102,0,0.25,0,Vertical_Distance_To_Hydrology,0.0005319047619047674,0.00931183726186655
4,500,256,20,102,0,0.25,0,Horizontal_Distance_To_Roadways,0.00021104866282614255,0.0009648547478522657
4,500,256,20,102,0,0.25,0,Hillshade_9am,7.795275590552596e-05,0.0012629675128699982
4,500,256,20,102,0,0.25,0,Hillshade_Noon,0.00015806451612914522,0.0012495114456120868
4,500,256,20,102,0,0.25,0,Hillshade_3pm,2.432795698925269e-05,0.0011186451283264978
4,500,256,20,102,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.00046540713887339524,0.0002930044004698101
4,500,256,20,102,0,0.25,0,Cover_Type,0.0014444444444444333,0.00036110441117761475
4,500,256,20,103,0,0.25,0,Id,0.0,0.0
4,500,256,20,103,0,0.25,0,Elevation,0.00047967438737831023,0.0021030700373231813
4,500,256,20,103,0,0.25,0,Aspect,0.0003740740740740181,0.0001798773859764563
4,500,256,20,103,0,0.25,0,Slope,0.0003120218579234884,0.0006849831517096604
4,500,256,20,103,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0010211715065773109,0.0011488870255275932
4,500,256,20,103,0,0.25,0,Vertical_Distance_To_Hydrology,0.0003563809523809575,0.007621268166930532
4,500,256,20,103,0,0.25,0,Horizontal_Distance_To_Roadways,0.0006199428598192017,0.002351122042627072
4,500,256,20,103,0,0.25,0,Hillshade_9am,7.007874015745687e-05,0.0017517864898316101
4,500,256,20,103,0,0.25,0,Hillshade_Noon,0.00016838709677428245,0.0018699522770746334
4,500,256,20,103,0,0.25,0,Hillshade_3pm,7.123655913985768e-06,0.0003639322302293915
4,500,256,20,103,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0011529067335842788,0.00029932309478310557
4,500,256,20,103,0,0.25,0,Cover_Type,0.001399999999999994,0.0005268479140446323
4,500,256,20,104,0,0.25,0,Id,0.0,0.0
4,500,256,20,104,0,0.25,0,Elevation,0.00012410204766691467,0.0019497342836965242
4,500,256,20,104,0,0.25,0,Aspect,6.583333333338714e-05,6.317166630169887e-05
4,500,256,20,104,0,0.25,0,Slope,0.0002950819672130968,0.0019280126553225367
4,500,256,20,104,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008201538843385564,0.001315517697826669
4,500,256,20,104,0,0.25,0,Vertical_Distance_To_Hydrology,0.0006006190476190503,0.01319732526050653
4,500,256,20,104,0,0.25,0,Horizontal_Distance_To_Roadways,0.0005348601939019095,0.0007586889607979798
4,500,256,20,104,0,0.25,0,Hillshade_9am,8.057742782151168e-05,0.0013527297506317705
4,500,256,20,104,0,0.25,0,Hillshade_Noon,0.00016107526881723383,0.002483412226562938
4,500,256,20,104,0,0.25,0,Hillshade_3pm,5.591397849464615e-05,0.0011587549545743006
4,500,256,20,104,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0015373390956829004,0.0008864430413693965
4,500,256,20,104,0,0.25,0,Cover_Type,0.0012611111111111573,0.0005338039961032613
4,500,256,20,105,0,0.25,0,Id,0.0,0.0
4,500,256,20,105,0,0.25,0,Elevation,0.0004363376972137894,0.00042458962956199857
4,500,256,20,105,0,0.25,0,Aspect,9.72222222222917e-06,0.00011958647070604576
4,500,256,20,105,0,0.25,0,Slope,0.00019672131147538817,0.0013975786315000645
4,500,256,20,105,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009187639612807189,0.0023022151313284436
4,500,256,20,105,0,0.25,0,Vertical_Distance_To_Hydrology,0.0006092380952380999,0.013111089648726927
4,500,256,20,105,0,0.25,0,Horizontal_Distance_To_Roadways,0.00047931244438203754,0.0008454419747759118
4,500,256,20,105,0,0.25,0,Hillshade_9am,8.792650918636126e-05,0.0016933654979184591
4,500,256,20,105,0,0.25,0,Hillshade_Noon,0.00010602150537637968,0.0013199402912285564
4,500,256,20,105,0,0.25,0,Hillshade_3pm,3.4677419354843846e-05,0.0005904585888637074
4,500,256,20,105,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0007916108942182492,3.741015680543817e-05
4,500,256,20,105,0,0.25,0,Cover_Type,0.0009666666666667082,0.0005447941421354342
4,500,256,20,106,0,0.25,0,Id,0.0,0.0
4,500,256,20,106,0,0.25,0,Elevation,0.00025730110775426345,0.0029177224656495105
4,500,256,20,106,0,0.25,0,Aspect,0.00014222222222220655,3.6541693468340444e-05
4,500,256,20,106,0,0.25,0,Slope,0.00026010928961747227,0.0019199571268998337
4,500,256,20,106,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009186895011169041,0.0025743277844681276
4,500,256,20,106,0,0.25,0,Vertical_Distance_To_Hydrology,0.0004972380952380969,0.008623108595789849
4,500,256,20,106,0,0.25,0,Horizontal_Distance_To_Roadways,0.000333108519507327,0.0008663249617395677
4,500,256,20,106,0,0.25,0,Hillshade_9am,6.942257217843246e-05,0.0016829374821729901
4,500,256,20,106,0,0.25,0,Hillshade_Noon,9.741935483864308e-05,0.001279511777677871
4,500,256,20,106,0,0.25,0,Hillshade_3pm,6.58602150536577e-06,0.00153177058417928
4,500,256,20,106,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0008754681909010592,0.0006460046646684052
4,500,256,20,106,0,0.25,0,Cover_Type,0.0013222222222222246,0.00028054379195804907
4,500,256,20,107,0,0.25,0,Id,0.0,0.0
4,500,256,20,107,0,0.25,0,Elevation,0.00038954347096336196,0.0029850135528156625
4,500,256,20,107,0,0.25,0,Aspect,0.0005749999999999823,0.0007171765672839883
4,500,256,20,107,0,0.25,0,Slope,6.721311475408732e-05,0.00014104698596369096
4,500,256,20,107,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0009530652767436088,0.0031493809516632454
4,500,256,20,107,0,0.25,0,Vertical_Distance_To_Hydrology,0.0004703809523809558,0.008373641017827838
4,500,256,20,107,0,0.25,0,Horizontal_Distance_To_Roadways,0.000600243548311569,0.001906702621692855
4,500,256,20,107,0,0.25,0,Hillshade_9am,8.464566929135111e-05,0.0009545529807329917
4,500,256,20,107,0,0.25,0,Hillshade_Noon,0.00015935483870964983,0.0023274658730287005
4,500,256,20,107,0,0.25,0,Hillshade_3pm,2.2983870967817298e-05,0.001107768786875779
4,500,256,20,107,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.001272749663088458,0.0009904558835711458
4,500,256,20,107,0,0.25,0,Cover_Type,0.0010333333333333676,0.0014106148712119482
4,500,256,20,108,0,0.25,0,Id,0.0,0.0
4,500,256,20,108,0,0.25,0,Elevation,0.00044011413225918903,0.0016458884214848085
4,500,256,20,108,0,0.25,0,Aspect,5.564814814810069e-05,9.638339277154366e-05
4,500,256,20,108,0,0.25,0,Slope,0.0002972677595628379,0.001379030935369905
4,500,256,20,108,0,0.25,0,Horizontal_Distance_To_Hydrology,0.000870513775130316,0.0011770551944250383
4,500,256,20,108,0,0.25,0,Vertical_Distance_To_Hydrology,0.0006336666666666702,0.013456899639551573
4,500,256,20,108,0,0.25,0,Horizontal_Distance_To_Roadways,0.0006237178586483498,0.0025188700715386486
4,500,256,20,108,0,0.25,0,Hillshade_9am,4.9737532808371616e-05,0.0010068420872326208
4,500,256,20,108,0,0.25,0,Hillshade_Noon,6.086021505376676e-05,0.001181697611830335
4,500,256,20,108,0,0.25,0,Hillshade_3pm,1.6666666666646925e-05,0.0005551818667006027
4,500,256,20,108,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.0007753101909940473,6.553691084301324e-05
4,500,256,20,108,0,0.25,0,Cover_Type,0.0021166666666666925,0.0004264199387656983
4,500,256,20,109,0,0.25,0,Id,0.0,0.0
4,500,256,20,109,0,0.25,0,Elevation,0.0003143001007048067,0.0015685997357114028
4,500,256,20,109,0,0.25,0,Aspect,4.63888888889288e-05,8.555655166401066e-05
4,500,256,20,109,0,0.25,0,Slope,0.00011366120218577983,0.0016697651585632462
4,500,256,20,109,0,0.25,0,Horizontal_Distance_To_Hydrology,0.0008286175229585461,0.0025805427235316954
4,500,256,20,109,0,0.25,0,Vertical_Distance_To_Hydrology,0.000599571428571427,0.01265837041631879
4,500,256,20,109,0,0.25,0,Horizontal_Distance_To_Roadways,0.00027261018219288394,0.001057074450500986
4,500,256,20,109,0,0.25,0,Hillshade_9am,2.0997375328109652e-05,0.000994367745657887
4,500,256,20,109,0,0.25,0,Hillshade_Noon,0.00016365591397842646,0.0020868671421607594
4,500,256,20,109,0,0.25,0,Hillshade_3pm,5.1881720430110764e-05,0.0013617040738036022
4,500,256,20,109,0,0.25,0,Horizontal_Distance_To_Fire_Points,0.001377587248478107,0.0009716211835274179
4,500,256,20,109,0,0.25,0,Cover_Type,0.001300000000000005,0.0007785497841189771
8,300,64,20,100,0,0.125,0,Id,0.0,0.0
8,300,64,20,100,0,0.125,0,Elevation,0.000141121181604556,0.0004122537916389518
8,300,64,20,100,0,0.125,0,Aspect,3.268518518524388e-05,9.346190341090701e-05
8,300,64,20,100,0,0.125,0,Slope,1.147540983606795e-05,0.0001985446555041519
8,300,64,20,100,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00039396872673119857,0.0014140721600462924
8,300,64,20,100,0,0.125,0,Vertical_Distance_To_Hydrology,0.00022290476190476178,0.0033354983522781
8,300,64,20,100,0,0.125,0,Horizontal_Distance_To_Roadways,0.00010203269167722544,0.0007194864793650993
8,300,64,20,100,0,0.125,0,Hillshade_9am,5.8661417322879764e-05,0.001627972624496107
8,300,64,20,100,0,0.125,0,Hillshade_Noon,4.838709677414954e-05,0.0009429705164204308
8,300,64,20,100,0,0.125,0,Hillshade_3pm,2.3387096774167694e-05,0.00015906357725098261
8,300,64,20,100,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0005804451879734228,0.00011445945843457736
8,300,64,20,100,0,0.125,0,Cover_Type,0.0011055555555555447,0.00023116874104695586
8,300,64,20,102,0,0.125,0,Id,0.0,0.0
8,300,64,20,102,0,0.125,0,Elevation,6.297415240004953e-05,0.0012067679327259224
8,300,64,20,102,0,0.125,0,Aspect,0.00011675925925926675,0.00016761176059636052
8,300,64,20,102,0,0.125,0,Slope,7.103825136614879e-06,0.00046418813680933663
8,300,64,20,102,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00033626209977662944,0.000351891787621407
8,300,64,20,102,0,0.125,0,Vertical_Distance_To_Hydrology,0.00024252380952381104,0.004853683036021186
8,300,64,20,102,0,0.125,0,Horizontal_Distance_To_Roadways,0.0001591119853870959,0.0011644455749686114
8,300,64,20,102,0,0.125,0,Hillshade_9am,2.926509186348149e-05,0.0003901086600064496
8,300,64,20,102,0,0.125,0,Hillshade_Noon,6.064516129031877e-05,0.0006996237430505486
8,300,64,20,102,0,0.125,0,Hillshade_3pm,5.000000000005538e-05,0.0006098993515778243
8,300,64,20,102,0,0.125,0,Horizontal_Distance_To_Fire_Points,3.5601412901543837e-06,0.0003659783776766248
8,300,64,20,102,0,0.125,0,Cover_Type,0.0012388888888889376,0.0009510987422793445
8,300,64,20,103,0,0.125,0,Id,0.0,0.0
8,300,64,20,103,0,0.125,0,Elevation,0.000270711648204109,0.0010123525378336177
8,300,64,20,103,0,0.125,0,Aspect,4.5462962962972145e-05,9.267955902540574e-05
8,300,64,20,103,0,0.125,0,Slope,1.639344262320382e-06,0.0013462809341554215
8,300,64,20,103,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00042127078679572705,0.0007212405751716884
8,300,64,20,103,0,0.125,0,Vertical_Distance_To_Hydrology,8.752380952381194e-05,0.0005577488686321549
8,300,64,20,103,0,0.125,0,Horizontal_Distance_To_Roadways,0.00019677766849331791,0.0011153060555808406
